customer_id,profile_avg_amount,profile_std_amount,profile_max_amount,profile_min_amount,profile_avg_hour,profile_std_hour,profile_avg_day_of_week,profile_foreign_rate,profile_new_merchant_rate,profile_favorite_category,profile_online_rate,profile_total_transactions,profile_avg_daily_transactions
CUST_0010,5150.207578947368,3006.233490005964,16962.28,2230.28,14.473684210526315,4.450297874953077,3.0736842105263156,0.05263157894736842,0.031578947368421054,shopping,0.5263157894736842,95,0.2602739726027397
CUST_0011,3646.8570370370367,1640.0672953315395,10838.9,1633.01,14.246913580246913,3.2845504418319216,3.0,0.024691358024691357,0.04938271604938271,healthcare,0.5802469135802469,81,0.2219178082191781
CUST_0012,1301.2108333333333,539.406828294808,4496.18,623.57,14.183333333333334,2.9391113197938004,3.175,0.025,0.0,online,0.525,120,0.3287671232876712
CUST_0013,3047.3327619047614,1567.4416083183103,10615.54,1392.71,13.619047619047619,3.703898550023268,2.7714285714285714,0.0380952380952381,0.05714285714285714,electronics,0.45714285714285713,105,0.2876712328767123
CUST_0014,1676.260172413793,855.1753243033626,5759.66,759.35,14.46551724137931,4.1081700876747265,3.043103448275862,0.02586206896551724,0.034482758620689655,grocery,0.47413793103448276,116,0.3178082191780822
CUST_0015,4398.21914893617,1884.2534956662412,13306.01,2076.9,15.287234042553191,3.906494015485265,3.234042553191489,0.031914893617021274,0.010638297872340425,shopping,0.5212765957446809,94,0.25753424657534246
CUST_0016,1277.8422891566265,597.2000811782681,4761.65,613.78,14.27710843373494,3.3796855569281137,3.0240963855421685,0.0,0.012048192771084338,electronics,0.5060240963855421,83,0.2273972602739726
CUST_0017,5010.446774193549,2350.082417779151,16876.55,2244.91,15.10752688172043,3.1431857475006555,3.086021505376344,0.010752688172043012,0.043010752688172046,shopping,0.40860215053763443,93,0.2547945205479452
CUST_0018,1624.9371028037383,839.6000170824934,5398.48,706.92,15.672897196261681,4.273162632706378,3.121495327102804,0.037383177570093455,0.028037383177570093,fuel,0.40186915887850466,107,0.29315068493150687
CUST_0019,2100.6713953488375,1123.9828827482079,7619.34,975.63,15.94186046511628,4.274010793464834,2.941860465116279,0.011627906976744186,0.03488372093023256,electronics,0.6046511627906976,86,0.2356164383561644
CUST_0020,4246.159625,2027.007996190784,15056.19,1976.24,12.95,3.6661296116086683,2.9125,0.0125,0.025,travel,0.5875,80,0.2191780821917808
CUST_0021,3445.958867924529,1965.3367219032882,11923.25,1541.87,16.38679245283019,3.900111731530097,2.943396226415094,0.02830188679245283,0.04716981132075472,online,0.49056603773584906,106,0.29041095890410956
CUST_0022,2812.5351304347823,865.0465064248474,7848.39,1383.35,12.930434782608696,3.2083272657872035,2.869565217391304,0.0,0.008695652173913044,hotel,0.4782608695652174,115,0.3150684931506849
CUST_0023,4181.53419047619,1733.3162388194914,12775.16,1951.31,13.561904761904762,3.009356593397849,3.1809523809523808,0.02857142857142857,0.01904761904761905,shopping,0.6,105,0.2876712328767123
CUST_0024,1078.140101010101,501.0345232748488,3626.79,490.4,13.707070707070708,3.9467178956711257,2.6464646464646466,0.04040404040404041,0.06060606060606061,hotel,0.5353535353535354,99,0.27123287671232876
CUST_0025,3041.4355339805825,1560.4590913968227,10311.45,1354.47,13.941747572815533,4.062804118857422,3.0679611650485437,0.02912621359223301,0.02912621359223301,hotel,0.5339805825242718,103,0.2821917808219178
CUST_0026,985.4987640449439,380.41735264712355,2720.68,469.49,14.92134831460674,4.568232001106623,2.797752808988764,0.02247191011235955,0.0,hotel,0.550561797752809,89,0.24383561643835616
CUST_0027,3291.202038834952,1442.1579072663644,11163.14,1539.92,14.485436893203884,2.7002689687013453,3.3106796116504853,0.009708737864077669,0.02912621359223301,restaurant,0.3883495145631068,103,0.2821917808219178
CUST_0028,4785.273367346938,1884.0413929410756,14954.31,2227.39,13.918367346938776,3.463129713143417,3.2346938775510203,0.02040816326530612,0.02040816326530612,grocery,0.46938775510204084,98,0.2684931506849315
CUST_0029,4893.212736842105,2545.6905666587622,16551.53,2460.19,12.305263157894737,3.402357393670823,2.768421052631579,0.021052631578947368,0.031578947368421054,electronics,0.4842105263157895,95,0.2602739726027397
CUST_0030,5803.7707272727275,2812.385625794843,18973.75,2569.36,14.218181818181819,3.7743261581758194,3.1818181818181817,0.03636363636363636,0.03636363636363636,electronics,0.45454545454545453,110,0.3013698630136986
CUST_0031,1067.2138372093023,436.04287311919654,3262.28,507.95,15.104651162790697,3.1772317576133577,3.058139534883721,0.011627906976744186,0.03488372093023256,hotel,0.5465116279069767,86,0.2356164383561644
CUST_0032,3859.720103092784,1633.3602036870284,11134.69,1835.31,15.43298969072165,3.4967461556389745,2.9278350515463916,0.010309278350515464,0.010309278350515464,electronics,0.4639175257731959,97,0.26575342465753427
CUST_0033,2574.9832183908047,1230.1491672382515,9286.45,1186.45,14.0,3.6821379027521117,3.0804597701149423,0.034482758620689655,0.034482758620689655,restaurant,0.4942528735632184,87,0.23835616438356164
CUST_0034,357.65956521739133,201.91775523991834,1155.84,152.23,16.07608695652174,4.462871730205514,3.0543478260869565,0.03260869565217391,0.05434782608695652,entertainment,0.5217391304347826,92,0.25205479452054796
CUST_0035,606.9471717171717,310.5812993865759,2061.32,278.29,13.313131313131313,4.024533094091544,2.727272727272727,0.010101010101010102,0.050505050505050504,restaurant,0.42424242424242425,99,0.27123287671232876
CUST_0036,4527.849042553192,2721.347252429488,17063.67,2204.18,14.085106382978724,4.4785260019175155,3.117021276595745,0.02127659574468085,0.0425531914893617,entertainment,0.5,94,0.25753424657534246
CUST_0037,3866.915221238938,1787.0647469604298,13596.22,1739.77,14.734513274336283,3.937044075905906,2.8761061946902653,0.017699115044247787,0.02654867256637168,travel,0.5221238938053098,113,0.3095890410958904
CUST_0038,1428.7364444444445,709.5810921206125,5076.39,701.79,15.988888888888889,3.6734530320295153,2.8555555555555556,0.0,0.022222222222222223,entertainment,0.5444444444444444,90,0.2465753424657534
CUST_0039,769.7187378640778,440.68992506776743,2617.0,338.66,15.37864077669903,3.5316954348022866,3.1941747572815533,0.06796116504854369,0.05825242718446602,fuel,0.49514563106796117,103,0.2821917808219178
CUST_0040,2791.3049038461536,1503.545913485589,9230.91,1231.58,13.086538461538462,3.824069344039267,2.8173076923076925,0.019230769230769232,0.038461538461538464,grocery,0.5576923076923077,104,0.28493150684931506
CUST_0041,4150.850609756097,2229.268476789145,13320.39,1890.06,13.646341463414634,3.872575151203182,3.3292682926829267,0.024390243902439025,0.06097560975609756,entertainment,0.524390243902439,82,0.22465753424657534
CUST_0042,3176.4929896907215,1716.645285766426,10599.56,1441.63,14.56701030927835,3.8538595818965624,2.845360824742268,0.041237113402061855,0.030927835051546393,travel,0.4329896907216495,97,0.26575342465753427
CUST_0043,2627.318235294118,1253.9329886270186,9247.01,1226.6,13.741176470588234,4.848055430436273,3.1882352941176473,0.047058823529411764,0.03529411764705882,hotel,0.5176470588235295,85,0.2328767123287671
CUST_0044,457.131214953271,169.10245558346872,1160.02,221.57,13.08411214953271,3.38454170506755,3.3271028037383177,0.028037383177570093,0.028037383177570093,entertainment,0.5887850467289719,107,0.29315068493150687
CUST_0045,2223.427739130435,896.4769843808976,5996.92,1077.55,14.930434782608696,3.1531708883933227,3.0956521739130434,0.008695652173913044,0.0,fuel,0.5130434782608696,115,0.3150684931506849
CUST_0046,1039.7286842105264,320.0253923356379,1483.82,511.98,13.75,3.774034092762456,2.986842105263158,0.0,0.0,shopping,0.5131578947368421,76,0.20821917808219179
CUST_0047,1644.1513761467888,885.5576741935495,6252.03,799.05,14.669724770642201,2.9784878274658464,2.8623853211009176,0.0,0.027522935779816515,entertainment,0.5229357798165137,109,0.29863013698630136
CUST_0048,1254.0445555555557,524.4018660547562,4555.43,645.39,14.3,4.374209398870674,3.111111111111111,0.011111111111111112,0.022222222222222223,hotel,0.4777777777777778,90,0.2465753424657534
CUST_0049,4025.291866666667,2200.995818704167,14922.16,1917.91,13.586666666666666,3.7020568911383878,2.7866666666666666,0.04,0.04,online,0.5333333333333333,75,0.2054794520547945
CUST_0050,2719.3885999999998,1123.7654858321264,7901.18,1366.2,13.39,3.3661865844323193,3.16,0.03,0.02,hotel,0.57,100,0.273972602739726
CUST_0051,4608.626285714286,2161.8763408923533,14301.27,2169.02,15.057142857142857,4.619833021101211,3.2095238095238097,0.02857142857142857,0.0380952380952381,restaurant,0.5333333333333333,105,0.2876712328767123
CUST_0052,2327.010666666667,985.1614348998719,7551.33,1074.64,15.342857142857143,4.276115624625326,2.895238095238095,0.02857142857142857,0.02857142857142857,online,0.5523809523809524,105,0.2876712328767123
CUST_0053,3580.9675892857144,1977.1296650271,11822.81,1591.94,16.008928571428573,4.001115915770071,2.8839285714285716,0.03571428571428571,0.026785714285714284,online,0.5267857142857143,112,0.30684931506849317
CUST_0054,1884.4347169811317,888.4866082204402,6526.07,893.75,14.358490566037736,3.644143845483712,2.8679245283018866,0.03773584905660377,0.018867924528301886,healthcare,0.5377358490566038,106,0.29041095890410956
CUST_0055,1552.2457843137254,718.427863467728,5122.15,743.08,14.607843137254902,3.6046088834814287,2.872549019607843,0.029411764705882353,0.00980392156862745,electronics,0.5098039215686274,102,0.27945205479452057
CUST_0056,5644.2155555555555,3005.74219135614,18506.98,2468.07,12.818181818181818,4.1975785934556935,2.95959595959596,0.050505050505050504,0.09090909090909091,electronics,0.5050505050505051,99,0.27123287671232876
CUST_0057,589.3285344827585,256.5152791966043,1857.38,281.77,16.46551724137931,4.059194682355771,2.7241379310344827,0.017241379310344827,0.02586206896551724,shopping,0.47413793103448276,116,0.3178082191780822
CUST_0058,4708.133974358974,2440.2803335849353,17328.86,2348.08,13.26923076923077,3.6348710723061024,2.717948717948718,0.01282051282051282,0.01282051282051282,healthcare,0.5641025641025641,78,0.2136986301369863
CUST_0059,1081.4559036144578,586.3176585348972,3591.19,493.61,15.204819277108435,4.2677435522669995,2.5421686746987953,0.04819277108433735,0.03614457831325301,hotel,0.4819277108433735,83,0.2273972602739726
CUST_0060,3743.0948936170203,1618.0464476943253,11084.4,1734.34,13.446808510638299,3.0677546735570456,2.851063829787234,0.031914893617021274,0.0425531914893617,travel,0.48936170212765956,94,0.25753424657534246
CUST_0061,832.8727450980392,402.61696151222975,2828.33,384.04,14.794117647058824,4.554049955360956,3.1666666666666665,0.0196078431372549,0.0196078431372549,travel,0.49019607843137253,102,0.27945205479452057
CUST_0062,1759.959705882353,873.0953166132504,6090.13,777.81,14.46078431372549,3.9718603482859463,2.9705882352941178,0.0196078431372549,0.00980392156862745,entertainment,0.4803921568627451,102,0.27945205479452057
CUST_0063,2758.6122826086958,1414.0934887128244,9423.22,1345.86,14.391304347826088,3.102485787268117,2.902173913043478,0.010869565217391304,0.010869565217391304,restaurant,0.40217391304347827,92,0.25205479452054796
CUST_0064,4632.8281896551725,2149.777957016107,14946.49,2152.41,13.0,3.4007671768741163,2.8620689655172415,0.017241379310344827,0.017241379310344827,healthcare,0.47413793103448276,116,0.3178082191780822
CUST_0065,3593.8844680851057,1830.5914611976998,10901.44,1652.68,14.53191489361702,3.5762121117109147,3.2872340425531914,0.0425531914893617,0.02127659574468085,electronics,0.43617021276595747,94,0.25753424657534246
CUST_0066,4069.222580645162,2138.130975311556,13871.44,1833.64,13.161290322580646,3.7425006827586293,3.032258064516129,0.03225806451612903,0.021505376344086023,restaurant,0.4946236559139785,93,0.2547945205479452
CUST_0067,3172.359279279279,1806.7976769878157,10838.2,1411.04,16.315315315315317,4.177824536073511,2.7567567567567566,0.02702702702702703,0.06306306306306306,hotel,0.4594594594594595,111,0.3041095890410959
CUST_0068,2387.4290476190477,993.7144503951246,8544.04,1157.58,14.019047619047619,4.038233030339632,3.1333333333333333,0.01904761904761905,0.01904761904761905,healthcare,0.5333333333333333,105,0.2876712328767123
CUST_0069,5046.9594174757285,2857.32188719383,17329.1,2382.86,14.436893203883495,3.5248971697214406,3.349514563106796,0.019417475728155338,0.038834951456310676,restaurant,0.42718446601941745,103,0.2821917808219178
CUST_0070,4210.867386363637,2337.571681714351,15394.26,1983.01,16.727272727272727,4.179114113701564,2.9204545454545454,0.011363636363636364,0.045454545454545456,travel,0.5227272727272727,88,0.2410958904109589
CUST_0071,4496.817386363637,2552.2140355450833,16301.29,2189.19,14.943181818181818,4.3400247749318135,2.977272727272727,0.045454545454545456,0.022727272727272728,grocery,0.6022727272727273,88,0.2410958904109589
CUST_0072,4256.904329896907,1513.7090293470835,11972.4,1890.17,15.11340206185567,3.651130785625969,2.804123711340206,0.0,0.020618556701030927,entertainment,0.5257731958762887,97,0.26575342465753427
CUST_0073,1083.9512903225807,490.3138494798971,3816.94,489.99,14.483870967741936,4.148370301345186,3.0,0.010752688172043012,0.03225806451612903,grocery,0.5483870967741935,93,0.2547945205479452
CUST_0074,1506.600555555555,805.8199477977989,4970.55,635.83,15.037037037037036,3.936234563726038,2.8425925925925926,0.07407407407407407,0.027777777777777776,shopping,0.4537037037037037,108,0.2958904109589041
CUST_0075,1382.993953488372,750.1961687676084,4956.02,638.8,15.127906976744185,4.253155262315557,3.1744186046511627,0.05813953488372093,0.046511627906976744,healthcare,0.4069767441860465,86,0.2356164383561644
CUST_0076,4766.332291666667,2243.7171706267304,16295.83,2300.32,14.739583333333334,3.1929026281711845,3.0729166666666665,0.020833333333333332,0.020833333333333332,hotel,0.4895833333333333,96,0.26301369863013696
CUST_0077,3986.179080459771,1736.0938708864153,13164.27,1734.8,14.091954022988507,3.0063196379133394,2.9770114942528734,0.034482758620689655,0.022988505747126436,restaurant,0.45977011494252873,87,0.23835616438356164
CUST_0078,1117.2706451612905,392.98890408001853,3442.91,569.77,14.344086021505376,2.8264843105415007,3.032258064516129,0.010752688172043012,0.010752688172043012,restaurant,0.4731182795698925,93,0.2547945205479452
CUST_0079,1979.8130612244897,698.2358372597552,5181.13,947.84,14.806122448979592,3.614570066876118,3.306122448979592,0.01020408163265306,0.0,online,0.4387755102040816,98,0.2684931506849315
CUST_0080,816.2950588235296,321.29682012944687,2505.09,379.7,14.894117647058824,3.651560427738116,2.8,0.023529411764705882,0.03529411764705882,grocery,0.4823529411764706,85,0.2328767123287671
CUST_0081,226.04500000000002,113.23297782867284,798.54,104.5,14.847457627118644,3.790737967176844,2.9745762711864407,0.025423728813559324,0.0423728813559322,fuel,0.4830508474576271,118,0.3232876712328767
CUST_0082,5351.187368421052,2809.9840872079953,18840.55,2387.62,15.621052631578948,4.192645403074752,3.168421052631579,0.021052631578947368,0.042105263157894736,healthcare,0.4631578947368421,95,0.2602739726027397
CUST_0083,3853.316162790697,1873.5703237980863,13189.91,1907.06,16.558139534883722,4.031069486355993,3.046511627906977,0.0,0.023255813953488372,restaurant,0.5116279069767442,86,0.2356164383561644
CUST_0084,1914.8604255319153,1004.9706812498861,7002.31,893.17,16.20212765957447,4.084009697507372,2.904255319148936,0.010638297872340425,0.05319148936170213,healthcare,0.4148936170212766,94,0.25753424657534246
CUST_0085,2457.7114772727273,1237.4924107033414,8728.29,1192.16,14.738636363636363,3.060667488546264,2.9431818181818183,0.011363636363636364,0.03409090909090909,online,0.45454545454545453,88,0.2410958904109589
CUST_0086,2571.5924175824175,1564.511099336602,8584.76,1095.44,14.153846153846153,4.457012145480116,2.923076923076923,0.054945054945054944,0.06593406593406594,shopping,0.42857142857142855,91,0.2493150684931507
CUST_0087,2373.606796875,966.0168597605467,6708.07,1159.71,15.2109375,3.690064002496391,2.671875,0.015625,0.0390625,electronics,0.46875,128,0.3506849315068493
CUST_0088,3812.5812765957444,1868.9475311949352,13671.62,1762.19,14.202127659574469,3.3523536499421542,2.6595744680851063,0.031914893617021274,0.0425531914893617,restaurant,0.5319148936170213,94,0.25753424657534246
CUST_0089,3079.2861176470587,1737.3735013890353,10379.5,1337.31,13.764705882352942,3.224338466013977,3.176470588235294,0.011764705882352941,0.03529411764705882,entertainment,0.4,85,0.2328767123287671
CUST_0090,1332.6070526315789,431.77250267190595,3765.02,652.23,13.505263157894737,3.2709998608354707,2.905263157894737,0.010526315789473684,0.0,grocery,0.47368421052631576,95,0.2602739726027397
CUST_0091,1548.7574712643677,763.7930914928046,5500.8,713.23,16.35632183908046,3.84579810416588,3.045977011494253,0.022988505747126436,0.034482758620689655,restaurant,0.45977011494252873,87,0.23835616438356164
CUST_0092,2413.3911111111115,1354.7094842963565,8612.48,1099.23,15.358024691358025,4.032085818702612,2.876543209876543,0.012345679012345678,0.024691358024691357,electronics,0.4444444444444444,81,0.2219178082191781
CUST_0093,1569.9708333333333,800.8607773977106,4635.01,686.05,12.86111111111111,3.8413839341564144,2.888888888888889,0.037037037037037035,0.06481481481481481,fuel,0.49074074074074076,108,0.2958904109589041
CUST_0094,1165.7153846153847,578.6412777116707,3860.77,543.15,14.56043956043956,2.8055848715208156,3.241758241758242,0.0,0.04395604395604396,hotel,0.46153846153846156,91,0.2493150684931507
CUST_0095,5018.200638297872,2204.6635326545393,15852.41,2346.04,15.03191489361702,4.12037196269446,3.478723404255319,0.02127659574468085,0.02127659574468085,travel,0.4574468085106383,94,0.25753424657534246
CUST_0096,3656.0609174311917,1690.570925328428,12907.05,1734.09,15.247706422018348,3.8131253908503013,3.165137614678899,0.027522935779816515,0.027522935779816515,online,0.5045871559633027,109,0.29863013698630136
CUST_0097,2618.5714678899085,1354.5993930883158,8851.87,1202.59,14.752293577981652,3.488488910112356,2.532110091743119,0.03669724770642202,0.027522935779816515,electronics,0.3944954128440367,109,0.29863013698630136
CUST_0098,1530.6384615384616,467.56114734729397,3402.85,773.6,14.780219780219781,3.8145982686463795,3.043956043956044,0.02197802197802198,0.01098901098901099,hotel,0.43956043956043955,91,0.2493150684931507
CUST_0099,3553.5456122448973,1840.3957124589401,11420.31,1704.77,15.051020408163266,4.346754800831108,3.2244897959183674,0.030612244897959183,0.04081632653061224,restaurant,0.5612244897959183,98,0.2684931506849315
CUST_0100,1492.8575789473682,814.7294729419369,4784.12,677.87,14.663157894736843,3.388373507746087,3.1894736842105265,0.031578947368421054,0.05263157894736842,hotel,0.4842105263157895,95,0.2602739726027397
CUST_0101,940.3923364485981,506.98258748815783,3436.44,435.38,14.448598130841122,4.227568204285209,2.9906542056074765,0.018691588785046728,0.028037383177570093,travel,0.5327102803738317,107,0.29315068493150687
CUST_0102,563.8733684210525,291.9801086988069,1805.38,255.93,15.2,3.286335345030997,2.9789473684210526,0.031578947368421054,0.031578947368421054,hotel,0.5052631578947369,95,0.2602739726027397
CUST_0103,2339.6293396226415,1193.5198680910723,8184.03,1117.4,15.0,4.110381745682279,2.792452830188679,0.02830188679245283,0.009433962264150943,fuel,0.4339622641509434,106,0.29041095890410956
CUST_0104,4876.594999999999,2303.661237921845,16129.15,2175.06,15.73469387755102,3.978164681762164,3.193877551020408,0.030612244897959183,0.061224489795918366,grocery,0.5204081632653061,98,0.2684931506849315
CUST_0105,1944.5674074074077,980.0551058818979,6251.72,840.52,15.314814814814815,3.7507585479489496,2.8796296296296298,0.046296296296296294,0.046296296296296294,hotel,0.42592592592592593,108,0.2958904109589041
CUST_0106,4449.3949999999995,2357.609926486087,16093.21,2091.35,15.633333333333333,3.829072701426415,3.3777777777777778,0.011111111111111112,0.022222222222222223,entertainment,0.5111111111111111,90,0.2465753424657534
CUST_0107,2429.137155963303,1362.8399943419433,8687.28,1161.37,14.46788990825688,4.465026247982759,3.055045871559633,0.01834862385321101,0.03669724770642202,healthcare,0.46788990825688076,109,0.29863013698630136
CUST_0108,4026.423370786517,2151.208393118824,14344.8,1901.7,15.393258426966293,3.066008574708144,2.8764044943820224,0.02247191011235955,0.056179775280898875,online,0.6292134831460674,89,0.24383561643835616
CUST_0109,359.1689915966386,205.42108827757679,1317.31,170.04,15.932773109243698,3.9568243824874303,2.9243697478991595,0.03361344537815126,0.025210084033613446,online,0.5126050420168067,119,0.32602739726027397
CUST_0110,625.2579999999999,249.0734429857371,1976.71,306.54,15.152380952380952,2.9344798791561275,3.019047619047619,0.009523809523809525,0.01904761904761905,electronics,0.45714285714285713,105,0.2876712328767123
CUST_0111,460.33954128440377,207.2172118163348,1682.4,222.59,15.559633027522937,3.386878800936404,2.908256880733945,0.027522935779816515,0.01834862385321101,entertainment,0.44036697247706424,109,0.29863013698630136
CUST_0112,2032.6911818181816,1094.2279117114108,6849.13,897.43,14.845454545454546,3.759236609105103,2.981818181818182,0.06363636363636363,0.08181818181818182,fuel,0.5545454545454546,110,0.3013698630136986
CUST_0113,4479.489302325582,1856.0558077644048,14053.14,2214.55,13.755813953488373,2.8735550701961614,3.0697674418604652,0.023255813953488372,0.03488372093023256,hotel,0.5813953488372093,86,0.2356164383561644
CUST_0114,5389.610333333333,2346.5899352897723,19924.06,2540.33,14.0,3.2979394315817903,2.7666666666666666,0.011111111111111112,0.03333333333333333,restaurant,0.4777777777777778,90,0.2465753424657534
CUST_0115,4239.886428571429,2408.173412229607,14243.99,1950.25,13.89795918367347,3.8381959785100697,3.020408163265306,0.02040816326530612,0.05102040816326531,grocery,0.3979591836734694,98,0.2684931506849315
CUST_0116,1446.7745744680851,798.5777893279286,4759.07,677.84,14.063829787234043,2.876708508292737,3.202127659574468,0.031914893617021274,0.031914893617021274,online,0.4574468085106383,94,0.25753424657534246
CUST_0117,2516.6459,1070.390040880591,7459.62,1220.05,15.49,3.577412303310703,3.23,0.01,0.02,travel,0.56,100,0.273972602739726
CUST_0118,4487.7435000000005,1861.7703435265855,12893.27,1978.72,14.55,3.812194680604374,3.03,0.02,0.0,restaurant,0.56,100,0.273972602739726
CUST_0119,5358.551397849462,3315.4987390382657,18528.49,2365.92,15.548387096774194,3.7373442356148936,3.021505376344086,0.06451612903225806,0.06451612903225806,entertainment,0.5053763440860215,93,0.2547945205479452
CUST_0120,3373.643333333333,1593.1027739327271,12003.78,1542.94,13.61111111111111,3.4771170068215604,2.712962962962963,0.009259259259259259,0.027777777777777776,shopping,0.49074074074074076,108,0.2958904109589041
CUST_0121,4260.461276595744,2177.299123424976,15670.77,2013.71,14.27659574468085,4.120247031218064,2.9148936170212765,0.010638297872340425,0.031914893617021274,hotel,0.5851063829787234,94,0.25753424657534246
CUST_0122,3585.9677894736838,1598.7714163037012,11675.36,1713.51,14.884210526315789,4.469430821715533,2.736842105263158,0.031578947368421054,0.031578947368421054,healthcare,0.5789473684210527,95,0.2602739726027397
CUST_0123,4816.591165048543,2600.9209549376783,15832.51,2169.47,14.29126213592233,3.1518157479526705,2.4466019417475726,0.04854368932038835,0.038834951456310676,fuel,0.4563106796116505,103,0.2821917808219178
CUST_0124,3449.0091463414633,1664.4466501678023,10068.5,1647.29,14.524390243902438,3.167058883141638,3.0,0.024390243902439025,0.024390243902439025,grocery,0.3780487804878049,82,0.22465753424657534
CUST_0125,3994.2847916666665,1453.460695997825,11654.2,1897.46,16.166666666666668,4.092783550712456,3.03125,0.010416666666666666,0.020833333333333332,hotel,0.5833333333333334,96,0.26301369863013696
CUST_0126,2710.927888888889,1213.2609650877282,8543.64,1398.35,14.077777777777778,3.68485444890473,3.1777777777777776,0.022222222222222223,0.03333333333333333,entertainment,0.5,90,0.2465753424657534
CUST_0127,1826.5115853658538,902.5328062112641,5884.36,780.54,15.231707317073171,3.378577319435296,2.902439024390244,0.06097560975609756,0.036585365853658534,electronics,0.4878048780487805,82,0.22465753424657534
CUST_0128,1894.6033333333332,660.9580118082157,4708.26,994.42,15.01010101010101,3.3639594912960233,2.9292929292929295,0.020202020202020204,0.010101010101010102,travel,0.5252525252525253,99,0.27123287671232876
CUST_0129,1435.0646236559141,750.1339329595099,4860.33,624.75,15.053763440860216,3.5366576932301044,2.89247311827957,0.010752688172043012,0.021505376344086023,entertainment,0.5483870967741935,93,0.2547945205479452
CUST_0130,2924.421318681318,1182.0536694435277,9645.31,1507.24,13.065934065934066,2.9431736378051268,2.89010989010989,0.0,0.02197802197802198,entertainment,0.5604395604395604,91,0.2493150684931507
CUST_0131,2749.0986734693884,1271.1616472950607,9572.32,1306.82,15.275510204081632,3.8550558909794312,2.9489795918367347,0.01020408163265306,0.02040816326530612,electronics,0.4897959183673469,98,0.2684931506849315
CUST_0132,4296.6057425742565,1399.1742401669255,9214.73,2013.14,13.841584158415841,4.127305836177704,2.9306930693069306,0.019801980198019802,0.019801980198019802,entertainment,0.5445544554455446,101,0.27671232876712326
CUST_0133,3917.936896551724,1897.037357241065,13698.39,1763.05,16.149425287356323,4.408049549251396,2.8160919540229883,0.05747126436781609,0.034482758620689655,healthcare,0.5057471264367817,87,0.23835616438356164
CUST_0134,3018.332637362637,1293.3873109722695,10109.49,1432.23,15.703296703296703,3.9930342277924877,2.7362637362637363,0.03296703296703297,0.01098901098901099,hotel,0.46153846153846156,91,0.2493150684931507
CUST_0135,1986.7727848101267,830.7319739318201,7309.28,948.79,15.316455696202532,3.111369983511132,2.7974683544303796,0.0,0.012658227848101266,shopping,0.5316455696202531,79,0.21643835616438356
CUST_0136,1473.373103448276,687.4867762302191,4707.23,709.44,14.74712643678161,4.089744379356614,3.160919540229885,0.04597701149425287,0.04597701149425287,restaurant,0.4367816091954023,87,0.23835616438356164
CUST_0137,5611.879108910893,2910.555088182012,18107.06,2500.71,14.316831683168317,3.701163852274867,2.762376237623762,0.039603960396039604,0.04950495049504951,entertainment,0.42574257425742573,101,0.27671232876712326
CUST_0138,1621.6937735849058,689.7498822388312,5691.45,765.13,14.122641509433961,2.9783435159215577,3.1226415094339623,0.018867924528301886,0.018867924528301886,entertainment,0.4716981132075472,106,0.29041095890410956
